date,variant,location,percent_of_sequences,date_str
2021-10-04 00:00:00.000000,Delta,Bahrain,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Belgium,99.86,2021/10/04
2021-10-04 00:00:00.000000,Delta,Brazil,94.92,2021/10/04
2021-10-04 00:00:00.000000,Delta,Bulgaria,99.89,2021/10/04
2021-10-04 00:00:00.000000,Delta,Cambodia,63.55,2021/10/04
2021-10-04 00:00:00.000000,Delta,Canada,99.92,2021/10/04
2021-10-04 00:00:00.000000,Delta,Chile,88.45,2021/10/04
2021-10-04 00:00:00.000000,Delta,Colombia,72.97,2021/10/04
2021-10-04 00:00:00.000000,Delta,Croatia,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Czechia,99.93,2021/10/04
2021-10-04 00:00:00.000000,Delta,Denmark,99.98,2021/10/04
2021-10-04 00:00:00.000000,Delta,Ecuador,88.79,2021/10/04
2021-10-04 00:00:00.000000,Delta,Estonia,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Finland,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,France,99.64,2021/10/04
2021-10-04 00:00:00.000000,Delta,Germany,99.85,2021/10/04
2021-10-04 00:00:00.000000,Delta,Greece,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Guatemala,97.62,2021/10/04
2021-10-04 00:00:00.000000,Delta,India,97.7,2021/10/04
2021-10-04 00:00:00.000000,Delta,Indonesia,97.86,2021/10/04
2021-10-04 00:00:00.000000,Delta,Ireland,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Israel,99.87,2021/10/04
2021-10-04 00:00:00.000000,Delta,Italy,99.72,2021/10/04
2021-10-04 00:00:00.000000,Delta,Japan,99.82,2021/10/04
2021-10-04 00:00:00.000000,Delta,Kosovo,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Latvia,95.77,2021/10/04
2021-10-04 00:00:00.000000,Delta,Lithuania,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Luxembourg,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Malaysia,99.86,2021/10/04
2021-10-04 00:00:00.000000,Delta,Maldives,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Mexico,99.64,2021/10/04
2021-10-04 00:00:00.000000,Delta,N/A,0.0,
2021-10-04 00:00:00.000000,Delta,Nepal,95.56,2021/10/04
2021-10-04 00:00:00.000000,Delta,Netherlands,99.83,2021/10/04
2021-10-04 00:00:00.000000,Delta,New Zealand,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Nigeria,99.08,2021/10/04
2021-10-04 00:00:00.000000,Delta,Norway,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Papua New Guinea,98.64,2021/10/04
2021-10-04 00:00:00.000000,Delta,Peru,71.1,2021/10/04
2021-10-04 00:00:00.000000,Delta,Poland,99.77,2021/10/04
2021-10-04 00:00:00.000000,Delta,Portugal,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Romania,99.9,2021/10/04
2021-10-04 00:00:00.000000,Delta,Russia,99.56,2021/10/04
2021-10-04 00:00:00.000000,Delta,Singapore,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Sint Maarten (Dutch part),100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Slovakia,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Slovenia,99.91,2021/10/04
2021-10-04 00:00:00.000000,Delta,South Africa,93.57,2021/10/04
2021-10-04 00:00:00.000000,Delta,South Korea,99.79,2021/10/04
2021-10-04 00:00:00.000000,Delta,Spain,99.42,2021/10/04
2021-10-04 00:00:00.000000,Delta,Sweden,99.94,2021/10/04
2021-10-04 00:00:00.000000,Delta,Switzerland,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,Thailand,98.8,2021/10/04
2021-10-04 00:00:00.000000,Delta,Turkey,100.0,2021/10/04
2021-10-04 00:00:00.000000,Delta,United Kingdom,99.9,2021/10/04
2021-10-04 00:00:00.000000,Delta,United States,99.62,2021/10/04
2021-10-18 00:00:00.000000,Delta,Argentina,47.85,2021/10/18
2021-10-18 00:00:00.000000,Delta,Australia,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Austria,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Bahrain,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Bangladesh,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Belgium,99.94,2021/10/18
2021-10-18 00:00:00.000000,Delta,Bosnia and Herzegovina,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Brazil,98.36,2021/10/18
2021-10-18 00:00:00.000000,Delta,Bulgaria,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Cambodia,78.52,2021/10/18
2021-10-18 00:00:00.000000,Delta,Canada,99.88,2021/10/18
2021-10-18 00:00:00.000000,Delta,Chile,94.58,2021/10/18
2021-10-18 00:00:00.000000,Delta,Colombia,86.2,2021/10/18
2021-10-18 00:00:00.000000,Delta,Costa Rica,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Croatia,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Czechia,99.94,2021/10/18
2021-10-18 00:00:00.000000,Delta,Denmark,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Dominican Republic,95.98,2021/10/18
2021-10-18 00:00:00.000000,Delta,Estonia,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Finland,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,France,99.54,2021/10/18
2021-10-18 00:00:00.000000,Delta,Germany,99.97,2021/10/18
2021-10-18 00:00:00.000000,Delta,India,98.17,2021/10/18
2021-10-18 00:00:00.000000,Delta,Indonesia,98.41,2021/10/18
2021-10-18 00:00:00.000000,Delta,Ireland,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Israel,99.22,2021/10/18
2021-10-18 00:00:00.000000,Delta,Italy,96.75,2021/10/18
2021-10-18 00:00:00.000000,Delta,Japan,99.92,2021/10/18
2021-10-18 00:00:00.000000,Delta,Lithuania,99.9,2021/10/18
2021-10-18 00:00:00.000000,Delta,Luxembourg,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Malaysia,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Mexico,99.95,2021/10/18
2021-10-18 00:00:00.000000,Delta,N/A,0.0,
2021-10-18 00:00:00.000000,Delta,Netherlands,99.82,2021/10/18
2021-10-18 00:00:00.000000,Delta,New Zealand,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Norway,99.93,2021/10/18
2021-10-18 00:00:00.000000,Delta,Papua New Guinea,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Peru,88.08,2021/10/18
2021-10-18 00:00:00.000000,Delta,Poland,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Portugal,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Romania,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Russia,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Singapore,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Slovakia,99.94,2021/10/18
2021-10-18 00:00:00.000000,Delta,Slovenia,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,South Africa,93.53,2021/10/18
2021-10-18 00:00:00.000000,Delta,South Korea,100.0,2021/10/18
2021-10-18 00:00:00.000000,Delta,Spain,99.74,2021/10/18
2021-10-18 00:00:00.000000,Delta,Sri Lanka,97.62,2021/10/18
2021-10-18 00:00:00.000000,Delta,Sweden,99.96,2021/10/18
2021-10-18 00:00:00.000000,Delta,Switzerland,99.97,2021/10/18
2021-10-18 00:00:00.000000,Delta,Thailand,98.31,2021/10/18
2021-10-18 00:00:00.000000,Delta,Trinidad and Tobago,67.74,2021/10/18
2021-10-18 00:00:00.000000,Delta,Turkey,99.94,2021/10/18
2021-10-18 00:00:00.000000,Delta,United Kingdom,99.96,2021/10/18
2021-10-18 00:00:00.000000,Delta,United States,99.61,2021/10/18
2021-11-01 00:00:00.000000,Delta,Argentina,74.05,2021/11/01
2021-11-01 00:00:00.000000,Delta,Australia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Austria,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Bahrain,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Belgium,99.86,2021/11/01
2021-11-01 00:00:00.000000,Delta,Bosnia and Herzegovina,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Brazil,99.01,2021/11/01
2021-11-01 00:00:00.000000,Delta,Bulgaria,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Cambodia,95.56,2021/11/01
2021-11-01 00:00:00.000000,Delta,Canada,99.92,2021/11/01
2021-11-01 00:00:00.000000,Delta,Chile,98.3,2021/11/01
2021-11-01 00:00:00.000000,Delta,Colombia,90.42,2021/11/01
2021-11-01 00:00:00.000000,Delta,Costa Rica,99.32,2021/11/01
2021-11-01 00:00:00.000000,Delta,Croatia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Czechia,99.83,2021/11/01
2021-11-01 00:00:00.000000,Delta,Denmark,99.99,2021/11/01
2021-11-01 00:00:00.000000,Delta,Estonia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Finland,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,France,99.69,2021/11/01
2021-11-01 00:00:00.000000,Delta,Germany,99.99,2021/11/01
2021-11-01 00:00:00.000000,Delta,Greece,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,India,98.29,2021/11/01
2021-11-01 00:00:00.000000,Delta,Indonesia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Ireland,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Israel,97.31,2021/11/01
2021-11-01 00:00:00.000000,Delta,Italy,99.81,2021/11/01
2021-11-01 00:00:00.000000,Delta,Japan,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Latvia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Lithuania,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Luxembourg,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Malaysia,99.77,2021/11/01
2021-11-01 00:00:00.000000,Delta,Mexico,99.83,2021/11/01
2021-11-01 00:00:00.000000,Delta,N/A,0.0,
2021-11-01 00:00:00.000000,Delta,Netherlands,99.97,2021/11/01
2021-11-01 00:00:00.000000,Delta,New Zealand,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Norway,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Papua New Guinea,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Peru,93.18,2021/11/01
2021-11-01 00:00:00.000000,Delta,Poland,99.89,2021/11/01
2021-11-01 00:00:00.000000,Delta,Portugal,99.91,2021/11/01
2021-11-01 00:00:00.000000,Delta,Romania,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Russia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Singapore,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Slovakia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Slovenia,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,South Africa,93.31,2021/11/01
2021-11-01 00:00:00.000000,Delta,South Korea,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Spain,99.91,2021/11/01
2021-11-01 00:00:00.000000,Delta,Sri Lanka,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Sweden,99.98,2021/11/01
2021-11-01 00:00:00.000000,Delta,Switzerland,99.73,2021/11/01
2021-11-01 00:00:00.000000,Delta,Thailand,99.69,2021/11/01
2021-11-01 00:00:00.000000,Delta,Trinidad and Tobago,82.91,2021/11/01
2021-11-01 00:00:00.000000,Delta,Turkey,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,Ukraine,100.0,2021/11/01
2021-11-01 00:00:00.000000,Delta,United Kingdom,99.98,2021/11/01
2021-11-01 00:00:00.000000,Delta,United States,99.61,2021/11/01
2021-11-15 00:00:00.000000,Delta,Argentina,84.18,2021/11/15
2021-11-15 00:00:00.000000,Delta,Australia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Austria,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Bahrain,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Bangladesh,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Belgium,99.96,2021/11/15
2021-11-15 00:00:00.000000,Delta,Bosnia and Herzegovina,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Botswana,94.83,2021/11/15
2021-11-15 00:00:00.000000,Delta,Brazil,99.55,2021/11/15
2021-11-15 00:00:00.000000,Delta,Brunei,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Bulgaria,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Cambodia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Canada,99.92,2021/11/15
2021-11-15 00:00:00.000000,Delta,Chile,98.3,2021/11/15
2021-11-15 00:00:00.000000,Delta,China,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Colombia,94.39,2021/11/15
2021-11-15 00:00:00.000000,Delta,Costa Rica,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Croatia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Czechia,99.94,2021/11/15
2021-11-15 00:00:00.000000,Delta,Denmark,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Ecuador,92.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Estonia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Finland,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,France,99.61,2021/11/15
2021-11-15 00:00:00.000000,Delta,Germany,99.95,2021/11/15
2021-11-15 00:00:00.000000,Delta,Greece,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,India,95.71,2021/11/15
2021-11-15 00:00:00.000000,Delta,Indonesia,99.34,2021/11/15
2021-11-15 00:00:00.000000,Delta,Ireland,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Israel,99.21,2021/11/15
2021-11-15 00:00:00.000000,Delta,Italy,99.75,2021/11/15
2021-11-15 00:00:00.000000,Delta,Japan,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Latvia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Lithuania,99.84,2021/11/15
2021-11-15 00:00:00.000000,Delta,Luxembourg,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Malaysia,99.33,2021/11/15
2021-11-15 00:00:00.000000,Delta,Mexico,99.71,2021/11/15
2021-11-15 00:00:00.000000,Delta,N/A,0.0,
2021-11-15 00:00:00.000000,Delta,Netherlands,99.97,2021/11/15
2021-11-15 00:00:00.000000,Delta,New Zealand,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Norway,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Peru,94.62,2021/11/15
2021-11-15 00:00:00.000000,Delta,Poland,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Portugal,99.9,2021/11/15
2021-11-15 00:00:00.000000,Delta,Romania,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Russia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Singapore,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Slovakia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Slovenia,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,South Africa,67.77,2021/11/15
2021-11-15 00:00:00.000000,Delta,South Korea,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Spain,99.84,2021/11/15
2021-11-15 00:00:00.000000,Delta,Sri Lanka,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Sweden,99.98,2021/11/15
2021-11-15 00:00:00.000000,Delta,Switzerland,99.68,2021/11/15
2021-11-15 00:00:00.000000,Delta,Thailand,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,Trinidad and Tobago,96.91,2021/11/15
2021-11-15 00:00:00.000000,Delta,Turkey,100.0,2021/11/15
2021-11-15 00:00:00.000000,Delta,United Kingdom,99.99,2021/11/15
2021-11-15 00:00:00.000000,Delta,United States,99.42,2021/11/15
2021-11-29 00:00:00.000000,Delta,Argentina,94.11,2021/11/29
2021-11-29 00:00:00.000000,Delta,Australia,99.61,2021/11/29
2021-11-29 00:00:00.000000,Delta,Austria,97.69,2021/11/29
2021-11-29 00:00:00.000000,Delta,Bangladesh,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Belgium,99.79,2021/11/29
2021-11-29 00:00:00.000000,Delta,Bosnia and Herzegovina,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Botswana,75.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Brazil,99.34,2021/11/29
2021-11-29 00:00:00.000000,Delta,Brunei,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Bulgaria,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Cambodia,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Canada,99.09,2021/11/29
2021-11-29 00:00:00.000000,Delta,Chile,98.78,2021/11/29
2021-11-29 00:00:00.000000,Delta,Colombia,96.54,2021/11/29
2021-11-29 00:00:00.000000,Delta,Costa Rica,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Croatia,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Czechia,99.68,2021/11/29
2021-11-29 00:00:00.000000,Delta,Denmark,99.95,2021/11/29
2021-11-29 00:00:00.000000,Delta,Ecuador,92.59,2021/11/29
2021-11-29 00:00:00.000000,Delta,Estonia,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Finland,99.85,2021/11/29
2021-11-29 00:00:00.000000,Delta,France,99.05,2021/11/29
2021-11-29 00:00:00.000000,Delta,Germany,99.77,2021/11/29
2021-11-29 00:00:00.000000,Delta,Greece,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,India,96.31,2021/11/29
2021-11-29 00:00:00.000000,Delta,Indonesia,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Ireland,98.69,2021/11/29
2021-11-29 00:00:00.000000,Delta,Israel,98.71,2021/11/29
2021-11-29 00:00:00.000000,Delta,Italy,99.77,2021/11/29
2021-11-29 00:00:00.000000,Delta,Japan,98.38,2021/11/29
2021-11-29 00:00:00.000000,Delta,Liechtenstein,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Lithuania,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Luxembourg,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Malaysia,99.51,2021/11/29
2021-11-29 00:00:00.000000,Delta,Malta,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Mexico,99.37,2021/11/29
2021-11-29 00:00:00.000000,Delta,N/A,0.0,
2021-11-29 00:00:00.000000,Delta,Netherlands,98.28,2021/11/29
2021-11-29 00:00:00.000000,Delta,New Zealand,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Norway,99.69,2021/11/29
2021-11-29 00:00:00.000000,Delta,Peru,97.34,2021/11/29
2021-11-29 00:00:00.000000,Delta,Poland,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Portugal,98.45,2021/11/29
2021-11-29 00:00:00.000000,Delta,Qatar,98.23,2021/11/29
2021-11-29 00:00:00.000000,Delta,Romania,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Russia,99.7,2021/11/29
2021-11-29 00:00:00.000000,Delta,Seychelles,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Singapore,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Slovakia,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,Slovenia,100.0,2021/11/29
2021-11-29 00:00:00.000000,Delta,South Korea,99.85,2021/11/29
2021-11-29 00:00:00.000000,Delta,Spain,99.78,2021/11/29
2021-11-29 00:00:00.000000,Delta,Sri Lanka,98.13,2021/11/29
2021-11-29 00:00:00.000000,Delta,Sweden,99.88,2021/11/29
2021-11-29 00:00:00.000000,Delta,Switzerland,99.61,2021/11/29
2021-11-29 00:00:00.000000,Delta,Thailand,99.63,2021/11/29
2021-11-29 00:00:00.000000,Delta,Trinidad and Tobago,96.23,2021/11/29
2021-11-29 00:00:00.000000,Delta,Turkey,99.96,2021/11/29
2021-11-29 00:00:00.000000,Delta,United Kingdom,99.81,2021/11/29
2021-11-29 00:00:00.000000,Delta,United States,99.3,2021/11/29
2021-11-29 00:00:00.000000,Delta,Vietnam,99.15,2021/11/29
2021-12-13 00:00:00.000000,Delta,Argentina,92.9,2021/12/13
2021-12-13 00:00:00.000000,Delta,Aruba,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Australia,88.83,2021/12/13
2021-12-13 00:00:00.000000,Delta,Austria,85.21,2021/12/13
2021-12-13 00:00:00.000000,Delta,Bangladesh,97.28,2021/12/13
2021-12-13 00:00:00.000000,Delta,Belgium,91.33,2021/12/13
2021-12-13 00:00:00.000000,Delta,Bosnia and Herzegovina,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Brazil,96.76,2021/12/13
2021-12-13 00:00:00.000000,Delta,Brunei,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Bulgaria,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Cambodia,98.46,2021/12/13
2021-12-13 00:00:00.000000,Delta,Canada,85.83,2021/12/13
2021-12-13 00:00:00.000000,Delta,Chile,90.85,2021/12/13
2021-12-13 00:00:00.000000,Delta,Colombia,92.82,2021/12/13
2021-12-13 00:00:00.000000,Delta,Costa Rica,99.29,2021/12/13
2021-12-13 00:00:00.000000,Delta,Croatia,99.47,2021/12/13
2021-12-13 00:00:00.000000,Delta,Czechia,99.45,2021/12/13
2021-12-13 00:00:00.000000,Delta,Denmark,94.81,2021/12/13
2021-12-13 00:00:00.000000,Delta,Dominican Republic,99.28,2021/12/13
2021-12-13 00:00:00.000000,Delta,Egypt,76.32,2021/12/13
2021-12-13 00:00:00.000000,Delta,Estonia,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Finland,93.67,2021/12/13
2021-12-13 00:00:00.000000,Delta,France,94.5,2021/12/13
2021-12-13 00:00:00.000000,Delta,Georgia,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Germany,97.07,2021/12/13
2021-12-13 00:00:00.000000,Delta,Greece,98.43,2021/12/13
2021-12-13 00:00:00.000000,Delta,India,89.89,2021/12/13
2021-12-13 00:00:00.000000,Delta,Indonesia,96.35,2021/12/13
2021-12-13 00:00:00.000000,Delta,Ireland,89.67,2021/12/13
2021-12-13 00:00:00.000000,Delta,Israel,90.73,2021/12/13
2021-12-13 00:00:00.000000,Delta,Italy,98.78,2021/12/13
2021-12-13 00:00:00.000000,Delta,Japan,93.19,2021/12/13
2021-12-13 00:00:00.000000,Delta,Latvia,100.0,2021/12/13
2021-12-13 00:00:00.000000,Delta,Liechtenstein,98.62,2021/12/13
2021-12-13 00:00:00.000000,Delta,Lithuania,99.47,2021/12/13
2021-12-13 00:00:00.000000,Delta,Luxembourg,99.65,2021/12/13
2021-12-13 00:00:00.000000,Delta,Malaysia,96.67,2021/12/13
2021-12-13 00:00:00.000000,Delta,Maldives,88.8,2021/12/13
2021-12-13 00:00:00.000000,Delta,Mexico,97.96,2021/12/13
2021-12-13 00:00:00.000000,Delta,Montenegro,92.96,2021/12/13
2021-12-13 00:00:00.000000,Delta,N/A,0.0,
2021-12-13 00:00:00.000000,Delta,Netherlands,94.46,2021/12/13
2021-12-13 00:00:00.000000,Delta,New Zealand,99.15,2021/12/13
2021-12-13 00:00:00.000000,Delta,Norway,73.85,2021/12/13
2021-12-13 00:00:00.000000,Delta,Peru,97.36,2021/12/13
2021-12-13 00:00:00.000000,Delta,Poland,99.86,2021/12/13
2021-12-13 00:00:00.000000,Delta,Portugal,93.91,2021/12/13
2021-12-13 00:00:00.000000,Delta,Qatar,85.04,2021/12/13
2021-12-13 00:00:00.000000,Delta,Romania,92.16,2021/12/13
2021-12-13 00:00:00.000000,Delta,Russia,93.3,2021/12/13
2021-12-13 00:00:00.000000,Delta,Singapore,92.92,2021/12/13
2021-12-13 00:00:00.000000,Delta,Slovakia,99.41,2021/12/13
2021-12-13 00:00:00.000000,Delta,Slovenia,99.04,2021/12/13
2021-12-13 00:00:00.000000,Delta,South Korea,95.12,2021/12/13
2021-12-13 00:00:00.000000,Delta,Spain,89.99,2021/12/13
2021-12-13 00:00:00.000000,Delta,Sri Lanka,98.7,2021/12/13
2021-12-13 00:00:00.000000,Delta,Sweden,94.5,2021/12/13
2021-12-13 00:00:00.000000,Delta,Switzerland,95.2,2021/12/13
2021-12-13 00:00:00.000000,Delta,Thailand,97.3,2021/12/13
2021-12-13 00:00:00.000000,Delta,Trinidad and Tobago,98.1,2021/12/13
2021-12-13 00:00:00.000000,Delta,Turkey,99.89,2021/12/13
2021-12-13 00:00:00.000000,Delta,United Kingdom,90.52,2021/12/13
2021-12-13 00:00:00.000000,Delta,United States,96.12,2021/12/13
2021-12-27 00:00:00.000000,Delta,Argentina,53.67,2021/12/27
2021-12-27 00:00:00.000000,Delta,Austria,59.49,2021/12/27
2021-12-27 00:00:00.000000,Delta,Bangladesh,87.16,2021/12/27
2021-12-27 00:00:00.000000,Delta,Belgium,62.33,2021/12/27
2021-12-27 00:00:00.000000,Delta,Bosnia and Herzegovina,96.86,2021/12/27
2021-12-27 00:00:00.000000,Delta,Brazil,62.29,2021/12/27
2021-12-27 00:00:00.000000,Delta,Bulgaria,69.31,2021/12/27
2021-12-27 00:00:00.000000,Delta,Cambodia,79.81,2021/12/27
2021-12-27 00:00:00.000000,Delta,Croatia,97.14,2021/12/27
2021-12-27 00:00:00.000000,Delta,Czechia,89.22,2021/12/27
2021-12-27 00:00:00.000000,Delta,Estonia,82.52,2021/12/27
2021-12-27 00:00:00.000000,Delta,Finland,62.03,2021/12/27
2021-12-27 00:00:00.000000,Delta,France,64.88,2021/12/27
2021-12-27 00:00:00.000000,Delta,Georgia,58.41,2021/12/27
2021-12-27 00:00:00.000000,Delta,Germany,80.97,2021/12/27
2021-12-27 00:00:00.000000,Delta,India,56.76,2021/12/27
2021-12-27 00:00:00.000000,Delta,Indonesia,68.49,2021/12/27
2021-12-27 00:00:00.000000,Delta,Italy,68.6,2021/12/27
2021-12-27 00:00:00.000000,Delta,Japan,61.92,2021/12/27
2021-12-27 00:00:00.000000,Delta,Latvia,95.87,2021/12/27
2021-12-27 00:00:00.000000,Delta,Liechtenstein,75.21,2021/12/27
2021-12-27 00:00:00.000000,Delta,Lithuania,90.16,2021/12/27
2021-12-27 00:00:00.000000,Delta,Luxembourg,78.47,2021/12/27
2021-12-27 00:00:00.000000,Delta,Maldives,72.57,2021/12/27
2021-12-27 00:00:00.000000,Delta,Malta,70.06,2021/12/27
2021-12-27 00:00:00.000000,Delta,Mexico,52.57,2021/12/27
2021-12-27 00:00:00.000000,Delta,N/A,0.0,
2021-12-27 00:00:00.000000,Delta,Netherlands,72.55,2021/12/27
2021-12-27 00:00:00.000000,Delta,New Zealand,85.87,2021/12/27
2021-12-27 00:00:00.000000,Delta,Norway,50.3,2021/12/27
2021-12-27 00:00:00.000000,Delta,Peru,64.48,2021/12/27
2021-12-27 00:00:00.000000,Delta,Poland,95.87,2021/12/27
2021-12-27 00:00:00.000000,Delta,Portugal,65.65,2021/12/27
